word,start,end
o,284.307125,284.357125
f,284.357125,284.387125
l,284.387125,284.417125
ai,284.417125,284.557125
k,284.557125,284.617125
?,284.617125,284.727125
o:,284.727125,284.857125
v,284.857125,284.937125
6,284.937125,285.007125
k,285.007125,285.137125
i,285.137125,285.237125
l,285.237125,285.367125
?,286.657125,286.727125
i:,286.727125,286.857125
m,286.857125,286.947125
i:,286.947125,287.057125
n,287.057125,287.117125
d,287.207125,287.247125
o,287.247125,287.307125
j,287.307125,287.337125
u:,287.337125,287.377125
t,287.377125,287.417125
i,287.417125,287.467125
n,287.467125,287.507125
n,287.507125,287.547125
y:,287.547125,287.597125
b,287.597125,287.687125
o:,287.687125,287.747125
d,287.747125,287.777125
i,287.777125,287.907125
i,287.907125,287.937125
n,287.937125,287.987125
t,287.987125,288.017125
i,288.017125,288.077125
s,288.077125,288.137125
t,288.137125,288.277125
au,288.277125,288.447125
n,288.447125,288.477125
h,288.477125,288.547125
a,288.547125,288.667125
s,288.667125,288.707125
t,288.707125,288.817125
e,288.817125,288.917125
n,288.917125,289.007125
m,289.007125,289.097125
i,289.097125,289.207125
l,289.207125,289.257125
j,289.257125,289.297125
o:,289.297125,289.337125
n,289.337125,289.377125
d,289.377125,289.417125
o,289.417125,289.507125
l,289.507125,289.587125
a,289.587125,289.617125
r,289.617125,289.647125
s,289.647125,289.717125
v,290.282125,290.357125
e,290.357125,290.387125
l,290.387125,290.567125
m,290.977125,291.007125
ai,291.007125,291.097125
b,291.097125,291.127125
@,291.127125,291.257125
?,291.257125,291.357125
a:,291.357125,291.467125
k,291.677125,291.767125
u:,291.767125,291.827125
p,291.827125,291.987125
l,291.987125,292.107125
@,292.107125,292.657125
p,293.587125,293.617125
i:,293.617125,293.667125
p,293.667125,293.697125
l,293.697125,293.807125
j,296.697125,296.787125
e:,296.787125,297.067125
p,297.437125,297.527125
r,297.527125,297.577125
o:,297.577125,297.627125
b,297.627125,297.657125
a,297.657125,297.687125
b,297.687125,297.717125
l,297.717125,297.977125
i,297.977125,298.087125
h,298.087125,298.117125
a,298.117125,298.187125
f,298.187125,298.247125
t,298.247125,298.297125
a,298.297125,298.377125
g,298.377125,298.407125
o:,298.407125,298.457125
t,298.457125,298.497125
o,298.497125,298.537125
a,298.537125,298.567125
b,298.567125,298.597125
l,298.597125,298.627125
i,298.627125,298.657125
n,298.657125,298.857125
o,298.857125,298.887125
6,298.887125,298.917125
i,299.587125,299.687125
k,299.687125,299.717125
n,299.717125,299.937125
o,299.937125,299.992125
v,300.087125,300.117125
9,300.117125,300.147125
6,300.147125,300.257125
t,300.257125,300.287125
s,300.287125,300.317125
i,300.317125,300.347125
n,300.347125,300.437125
t,300.437125,300.577125
@,300.577125,300.607125
n,300.607125,300.737125
z,300.737125,300.837125
o:,300.837125,300.897125
m,300.897125,300.927125
e,300.927125,300.957125
f,300.957125,300.987125
e,300.987125,301.017125
r,301.017125,301.057125
@,301.057125,301.127125
a,301.127125,301.167125
r,301.167125,301.197125
au,301.197125,301.307125
n,301.307125,301.387125
t,301.387125,301.417125
e,301.417125,301.497125
r,301.497125,301.527125
@,301.527125,301.567125
t,301.667125,301.697125
o,301.697125,301.787125
f,301.787125,301.817125
i,301.817125,301.847125
n,301.847125,302.047125
k,302.447125,302.547125
u:,302.547125,302.597125
p,302.597125,302.677125
l,302.677125,302.787125
@,302.787125,302.857125
m,302.857125,302.887125
i,302.887125,302.917125
l,302.917125,302.947125
j,302.947125,303.017125
o,303.017125,303.057125
n,303.057125,303.227125
ai,303.227125,303.297125
r,303.297125,303.357125
@,303.357125,303.397125
b,307.407125,307.457125
u,307.457125,307.587125
t,307.587125,307.617125
u:,307.617125,307.807125
m,308.827125,308.857125
m,308.857125,308.887125
j,310.697125,310.807125
e:,310.807125,311.267125
g,311.447125,311.477125
i:,311.477125,311.517125
v,311.517125,311.587125
@,311.587125,311.867125
z,312.037125,312.067125
o:,312.067125,312.117125
m,312.117125,312.197125
@,312.197125,312.327125
s,312.387125,312.417125
a:,312.417125,312.517125
r,312.517125,312.547125
i:,312.547125,312.737125
t,312.737125,312.927125
i,312.927125,313.007125
e:,313.007125,313.137125
n,313.137125,313.587125
k,313.897125,313.957125
i:,313.957125,314.077125
p,314.077125,314.127125
k,314.127125,314.167125
a,314.167125,314.197125
r,314.197125,314.227125
@,314.227125,314.457125
o,314.457125,314.487125
f,314.487125,314.537125
j,314.537125,314.597125
u:,314.597125,314.787125
6,314.787125,314.817125
b,314.817125,314.847125
i,314.847125,314.877125
l,314.877125,314.907125
s,314.907125,314.957125
e:,315.017125,315.137125
n,315.137125,315.167125
p,315.937125,316.017125
r,316.017125,316.047125
o:,316.047125,316.087125
b,316.087125,316.137125
a,316.137125,316.177125
b,316.177125,316.217125
l,316.217125,316.247125
i,316.247125,316.287125
g,316.287125,316.317125
o:,316.317125,316.357125
o,316.357125,316.387125
n,316.387125,316.417125
z,316.417125,316.447125
e,316.447125,316.527125
t,316.527125,316.557125
v,316.557125,316.627125
a,316.627125,316.657125
k,316.657125,316.707125
a,316.707125,316.737125
ts,316.737125,316.777125
j,316.777125,317.007125
o:,317.007125,317.047125
n,317.047125,317.097125
j,317.097125,317.147125
u:,317.147125,317.187125
b,317.187125,317.227125
e:,317.227125,317.297125
n,317.297125,317.347125
d,317.347125,317.377125
i,317.377125,317.417125
?,317.417125,317.447125
i,317.447125,317.477125
n,317.477125,317.647125
g,317.647125,317.677125
f,317.747125,317.797125
o,317.797125,317.897125
6,317.897125,318.047125
l,318.687125,318.717125
ai,318.717125,318.787125
k,318.787125,318.827125
j,318.827125,318.947125
u:,318.947125,318.987125
r,318.987125,319.047125
@,319.047125,319.117125
m,319.117125,319.147125
a,319.147125,319.177125
k,319.177125,319.207125
i,319.207125,319.267125
n,319.267125,319.347125
m,319.347125,319.377125
ai,319.377125,319.527125
b,319.837125,319.917125
r,319.917125,319.957125
e:,319.957125,320.107125
n,320.107125,320.187125
v,320.187125,320.217125
o,320.217125,320.407125
t,320.407125,320.437125
6,320.437125,320.527125
h,320.527125,320.617125
e:,320.617125,320.667125
r,320.667125,320.697125
@,320.697125,320.877125
o:,320.877125,320.917125
v,320.917125,320.997125
6,320.997125,321.187125
?,321.257125,321.307125
au,321.307125,321.417125
s,321.417125,321.507125
t,321.507125,321.597125
r,321.597125,321.627125
a:,321.627125,321.667125
l,321.667125,321.857125
j,321.857125,321.987125
a,321.987125,322.017125
v,326.497125,326.547125
e,326.547125,326.607125
l,326.607125,326.867125
j,326.867125,326.907125
e:,326.907125,327.257125
i,328.227125,328.257125
t,328.257125,328.287125
s,328.287125,328.337125
k,328.337125,328.427125
i,328.427125,328.457125
o,328.457125,328.487125
f,328.487125,328.517125
l,328.517125,328.557125
ai,328.557125,328.717125
k,328.717125,328.747125
m,328.747125,328.777125
a,328.777125,328.807125
k,328.807125,328.837125
i,328.837125,328.887125
n,328.887125,328.937125
j,328.937125,329.047125
u:,329.047125,329.177125
6,329.177125,329.267125
m,329.267125,329.297125
u,329.297125,329.337125
t,329.337125,329.367125
v,329.417125,329.447125
o,329.447125,329.567125
t,329.567125,329.597125
6,329.597125,329.677125
f,329.677125,329.707125
e,329.707125,329.737125
n,329.737125,329.817125
j,329.817125,329.847125
u:,329.847125,329.887125
z,329.887125,330.037125
e:,330.037125,330.157125
f,330.247125,330.297125
u:,330.297125,330.577125
t,330.577125,330.617125
?,336.887125,336.937125
e:,336.937125,336.977125
n,336.977125,337.017125
t,337.017125,337.047125
i,337.047125,337.117125
s,337.117125,337.167125
i,337.167125,337.217125
z,337.217125,337.327125
m,337.327125,337.357125
ai,337.357125,337.457125
k,337.457125,337.597125
o,337.597125,337.627125
n,337.627125,337.677125
z,337.677125,337.827125
?,337.827125,337.857125
e,337.857125,338.017125
n,338.017125,338.067125
t,338.147125,338.237125
o,338.237125,338.337125
l,338.337125,338.837125
e,338.837125,339.047125
t,339.047125,339.087125
j,339.217125,339.577125
u:,339.577125,339.627125
j,339.747125,340.347125
u:,340.347125,340.387125
s,340.387125,340.417125
z,340.837125,340.867125
e,340.867125,340.997125
t,340.997125,341.027125
j,343.327125,343.427125
e:,343.427125,343.767125
u,346.647125,346.797125
m,346.797125,346.827125
h,346.827125,346.857125
u:,346.857125,347.157125
m,347.157125,347.187125
i:,354.517125,354.807125
v,356.217125,356.247125
e,356.247125,356.277125
n,356.277125,356.457125
t,358.077125,358.107125
o,358.107125,358.137125
?,360.017125,360.087125
a:,360.087125,360.557125
l,360.657125,360.887125
o:,360.887125,360.947125
t,360.947125,360.977125
?,361.277125,361.327125
o,361.327125,361.567125
f,361.567125,361.597125
t,361.597125,361.627125
e:,361.627125,361.707125
n,361.707125,361.937125
i:,362.247125,362.287125
v,362.787125,362.817125
e,362.817125,362.847125
n,362.847125,362.997125
m,363.347125,363.407125
i,363.407125,363.437125
d,363.437125,363.467125
l,363.467125,363.497125
@,363.497125,363.587125
s,363.587125,363.707125
k,363.707125,363.787125
u:,363.787125,364.117125
l,364.117125,364.157125
i:,364.157125,364.197125
v,364.247125,364.277125
e,364.277125,364.347125
n,364.347125,364.487125
t,364.947125,364.977125
o,364.977125,365.007125
k,365.957125,366.147125
l,366.147125,366.317125
i,366.317125,366.347125
n,366.347125,366.667125
t,366.667125,366.697125
@,366.697125,366.727125
n,366.727125,366.757125
e:,366.807125,366.967125
n,366.967125,367.047125
i,367.047125,367.137125
n,367.137125,367.217125
d,367.217125,367.257125
j,367.257125,367.327125
a,367.327125,367.357125
n,367.357125,367.417125
o:,367.417125,367.687125
l,367.687125,367.787125
a,367.787125,367.817125
h,367.992125,368.087125
ai,368.087125,368.167125
s,368.167125,368.267125
k,368.267125,368.357125
u:,368.357125,368.637125
l,368.637125,368.667125
i:,368.667125,368.707125
v,368.767125,368.807125
e,368.807125,368.847125
n,368.847125,368.897125
t,368.897125,368.947125
o,368.947125,368.977125
b,368.977125,369.007125
r,369.007125,369.037125
u,369.037125,369.067125
x,369.067125,369.097125
h,369.097125,369.127125
a:,369.127125,369.167125
f,369.167125,369.197125
@,369.197125,369.257125
n,369.257125,369.487125
?,369.757125,369.797125
e:,369.797125,369.857125
n,369.857125,369.937125
f,370.017125,370.057125
o,370.057125,370.117125
6,370.117125,370.207125
t,370.207125,370.237125
h,370.237125,370.287125
ai,370.287125,370.327125
@,370.327125,370.597125
s,370.597125,370.717125
?,371.927125,371.977125
e:,371.977125,372.017125
n,372.017125,372.387125
v,373.917125,373.957125
e,373.957125,373.987125
t,373.987125,374.017125
ai,374.017125,374.267125
r,374.267125,374.317125
@,374.317125,374.547125
j,375.537125,375.707125
e:,375.707125,375.877125
v,375.877125,375.927125
o,375.927125,376.037125
n,376.037125,376.127125
s,376.127125,376.227125
?,376.227125,376.357125
a:,376.357125,376.457125
a,376.507125,376.537125
l,376.537125,376.577125
t,376.577125,376.607125
e,376.607125,376.637125
6,376.637125,376.667125
n,376.667125,376.697125
a,376.697125,376.747125
t,376.747125,376.777125
i:,376.777125,376.817125
v,376.817125,376.847125
@,376.847125,376.877125
s,376.877125,376.997125
k,376.997125,377.087125
u:,377.087125,377.337125
l,377.337125,377.387125
e:,377.387125,377.427125
n,377.427125,377.467125
d,377.467125,377.497125
@,377.497125,377.607125
o,377.607125,377.637125
t,377.637125,377.677125
6,377.677125,377.707125
v,377.707125,377.737125
o,377.737125,377.817125
n,377.817125,377.917125
s,377.917125,377.987125
j,377.987125,378.107125
u,378.107125,378.137125
s,378.137125,378.287125
a:,378.287125,378.447125
r,378.667125,378.697125
e,378.697125,378.827125
g,378.827125,378.877125
u,378.877125,378.967125
l,378.967125,379.537125
a:,379.537125,379.687125
r,379.687125,379.757125
t,379.757125,379.957125
r,379.957125,380.017125
a,380.017125,380.067125
s,380.067125,380.097125
h,380.097125,380.127125
i,380.127125,380.157125
p,380.867125,380.907125
a,380.907125,380.937125
b,380.937125,380.967125
l,380.967125,381.017125
i,381.017125,381.067125
k,381.067125,381.137125
s,381.137125,381.227125
k,381.227125,381.397125
u:,381.397125,381.467125
l,381.467125,381.497125
v,386.577125,386.627125
e,386.627125,386.657125
l,386.657125,387.037125
t,387.347125,387.377125
i,387.377125,387.477125
s,387.477125,387.567125
i,387.567125,387.657125
z,387.657125,387.827125
a,388.017125,388.227125
b,388.227125,388.257125
u,388.257125,388.297125
t,388.297125,388.337125
g,388.337125,388.367125
i,388.367125,388.417125
v,388.417125,388.447125
i,388.447125,388.477125
n,388.477125,388.507125
?,388.507125,388.537125
o,388.537125,388.587125
p,388.587125,388.737125
i,388.737125,388.847125
n,388.847125,388.917125
j,388.917125,388.947125
o:,388.947125,388.987125
n,388.987125,389.077125
s,389.077125,389.177125
e:,389.177125,389.217125
n,389.217125,389.447125
m,389.567125,389.597125
ai,389.597125,389.717125
?,389.717125,389.757125
o,389.757125,389.797125
p,389.797125,389.827125
i,389.827125,389.907125
n,389.907125,389.977125
j,389.977125,390.037125
o,390.037125,390.067125
n,390.067125,390.117125
a,390.117125,390.167125
b,390.167125,390.197125
u,390.197125,390.237125
t,390.237125,390.267125
d,390.267125,390.297125
@,390.297125,390.327125
k,390.327125,390.397125
o,390.397125,390.437125
l,390.437125,390.467125
u,390.467125,390.527125
m,390.527125,390.557125
b,390.557125,390.587125
u,390.587125,390.617125
s,390.617125,390.677125
p,390.677125,390.757125
a,390.757125,390.827125
b,390.827125,390.877125
l,390.877125,390.917125
i,390.917125,390.947125
k,390.947125,390.987125
s,390.987125,391.107125
k,391.107125,391.177125
u:,391.177125,391.307125
l,391.307125,391.337125
z,391.337125,391.447125
y,391.447125,391.527125
s,391.527125,391.577125
t,391.577125,391.667125
e:,391.667125,391.707125
n,391.707125,391.827125
r,391.827125,391.897125
e,391.897125,391.937125
a,391.937125,392.067125
l,392.067125,392.097125
i,392.097125,392.327125
i,392.707125,392.837125
s,392.837125,392.917125
n,392.917125,393.047125
g,393.047125,393.097125
u,393.097125,393.317125
t,393.317125,393.367125
v,395.277125,395.317125
e,395.317125,395.347125
l,395.347125,395.467125
b,395.467125,395.517125
@,395.517125,395.577125
k,395.577125,395.697125
au,395.697125,395.737125
z,395.737125,395.827125
@,395.827125,395.877125
i:,395.877125,395.917125
v,395.917125,395.947125
@,395.947125,395.977125
b,395.977125,396.007125
e:,396.007125,396.087125
n,396.087125,396.117125
i,396.117125,396.187125
n,396.187125,396.227125
p,396.227125,396.377125
a,396.377125,396.427125
b,396.427125,396.477125
l,396.477125,396.507125
i,396.507125,396.567125
k,396.567125,396.597125
s,396.597125,396.717125
k,396.717125,396.797125
u:,396.797125,396.927125
l,396.927125,396.957125
s,396.957125,396.987125
a,396.987125,397.137125
l,397.137125,397.207125
m,397.207125,397.377125
ai,397.377125,397.587125
l,397.687125,397.747125
ai,397.747125,397.867125
f,397.867125,397.987125
e:,397.987125,398.057125
n,398.057125,398.127125
i:,398.127125,398.347125
s,398.347125,398.377125
au,398.377125,398.417125
l,398.417125,398.447125
b,398.627125,398.677125
f,398.767125,398.807125
9,398.807125,398.857125
6,398.857125,398.927125
s,398.927125,398.957125
t,398.957125,399.047125
t,399.047125,399.077125
o,399.077125,399.107125
k,399.107125,399.137125
n,399.137125,399.237125
o,399.237125,399.417125
z,399.417125,399.467125
e,399.467125,399.547125
t,399.547125,399.597125
t,399.597125,399.657125
e,399.657125,399.847125
r,399.847125,399.937125
@,399.937125,400.077125
u:,400.077125,400.177125
l,401.587125,401.797125
o:,401.797125,401.987125
t,401.987125,402.017125
o,402.017125,402.047125
f,402.047125,402.077125
f,402.707125,402.767125
a,402.767125,402.797125
v,402.797125,402.877125
o,402.877125,403.007125
r,403.007125,403.057125
?,403.057125,403.087125
i,403.087125,403.137125
t,403.137125,403.287125
i,403.287125,403.397125
s,403.397125,403.517125
m,403.517125,403.687125
i,404.737125,404.767125
k,404.767125,404.797125
n,404.797125,404.877125
o,404.877125,405.127125
z,406.287125,406.387125
o:,406.387125,406.477125
m,406.477125,406.507125
@,406.507125,406.667125
z,406.817125,406.917125
o:,406.917125,406.987125
m,406.987125,407.017125
@,407.017125,407.047125
t,407.047125,407.107125
e:,407.107125,407.247125
a,407.247125,407.277125
x,407.277125,407.347125
6,407.347125,407.457125
s,407.457125,407.517125
v,407.517125,407.587125
i,407.587125,407.617125
l,407.617125,407.717125
t,407.817125,407.907125
e:,407.907125,408.087125
a,408.087125,408.117125
h,408.117125,408.197125
v,408.287125,408.337125
o,408.337125,408.577125
n,408.577125,408.697125
b,408.697125,408.737125
u,408.737125,408.807125
t,408.807125,408.837125
n,408.837125,408.927125
o:,408.927125,409.037125
t,409.037125,409.267125
t,409.267125,409.507125
e:,409.507125,409.697125
a,409.697125,409.747125
h,409.747125,409.927125
d,411.137125,411.167125
@,411.167125,411.417125
?,412.257125,412.297125
o,412.297125,412.347125
t,412.347125,412.377125
6,412.377125,412.607125
v,412.842125,412.887125
e,412.887125,412.922125
i,412.922125,412.957125
f,412.957125,412.987125
j,413.447125,413.537125
e:,413.537125,413.767125
t,413.857125,413.947125
e:,413.947125,414.027125
a,414.027125,414.057125
v,414.057125,414.207125
o,414.207125,414.367125
n,414.367125,414.427125
p,414.427125,414.547125
e,414.547125,414.587125
6,414.587125,414.687125
z,414.687125,414.807125
o:,414.807125,414.847125
n,414.847125,415.117125
v,415.287125,415.317125
o,415.317125,415.417125
n,415.417125,415.497125
t,415.587125,415.617125
i,415.617125,415.787125
n,415.787125,415.897125
?,416.177125,416.227125
e:,416.227125,416.397125
n,416.397125,416.607125
n,416.747125,416.837125
o:,416.837125,416.907125
t,416.907125,417.117125
t,417.117125,417.287125
e:,417.287125,417.427125
a,417.427125,417.457125
d,417.457125,417.487125
@,417.487125,417.527125
o,417.527125,417.557125
t,417.557125,417.607125
6,417.607125,417.637125
p,417.637125,417.677125
e,417.677125,417.707125
6,417.707125,417.767125
z,417.767125,417.847125
o:,417.847125,417.887125
n,417.887125,417.917125
z,417.917125,417.947125
e,417.947125,418.097125
t,418.097125,418.127125
k,419.457125,419.567125
i,419.567125,419.607125
n,419.607125,419.817125
o,419.817125,419.847125
f,419.847125,419.877125
l,421.727125,421.757125
e,421.757125,421.787125
t,421.787125,421.817125
m,421.817125,421.897125
e,421.897125,421.977125
z,421.977125,422.197125
e:,422.197125,422.367125
h,422.367125,422.427125
e:,422.427125,422.477125
r,422.477125,422.507125
@,422.507125,422.667125
g,424.137125,424.187125
i:,424.187125,424.227125
v,424.227125,424.277125
@,424.277125,424.377125
a,424.377125,424.407125
n,424.407125,424.677125
e,424.677125,424.907125
k,424.907125,424.957125
s,424.957125,424.997125
a,424.997125,425.067125
m,425.067125,425.097125
p,425.097125,425.127125
l,425.127125,425.247125
@,425.247125,425.307125
t,425.307125,425.367125
e,425.367125,425.407125
r,425.407125,425.437125
@,425.437125,425.557125
u:,425.557125,425.597125
t,426.697125,426.727125
e,426.727125,426.777125
r,426.777125,426.827125
@,426.827125,426.857125
a:,426.857125,426.897125
s,426.897125,427.037125
k,427.037125,427.137125
u:,427.137125,427.317125
l,427.317125,427.347125
z,427.347125,427.377125
e,427.377125,427.447125
t,427.447125,427.487125
t,427.487125,427.557125
ai,427.557125,427.647125
s,427.647125,427.727125
o:,427.727125,427.767125
v,427.767125,427.797125
e:,427.797125,427.927125
t,427.927125,427.957125
o,427.957125,428.047125
n,428.047125,428.097125
t,428.097125,428.147125
v,428.147125,428.227125
e,428.227125,428.277125
n,428.277125,428.307125
t,428.307125,428.337125
i,428.337125,428.437125
t,428.437125,428.497125
v,428.497125,428.527125
e,428.527125,428.557125
n,428.557125,428.727125
t,428.727125,428.757125
i,428.757125,428.867125
z,429.857125,429.927125
o:,429.927125,430.007125
m,430.007125,430.067125
e,430.067125,430.107125
f,430.107125,430.137125
e,430.137125,430.167125
r,430.167125,430.197125
@,430.197125,430.277125
au,430.277125,430.417125
t,430.417125,430.447125
v,430.447125,430.507125
e,430.507125,430.707125
s,430.707125,430.817125
t,430.817125,430.967125
i:,431.407125,431.447125
b,431.447125,431.477125
@,431.477125,431.647125
l,431.647125,431.747125
i:,431.747125,431.877125
v,431.877125,431.917125
@,431.917125,431.997125
i,431.997125,432.027125
t,432.027125,432.057125
s,432.057125,432.127125
n,432.127125,432.187125
e,432.187125,432.237125
v,432.237125,432.317125
a:,432.317125,432.507125
d,432.507125,432.537125
a,432.537125,432.587125
o,432.587125,432.617125
6,432.617125,432.707125
z,432.707125,432.827125
o:,432.827125,432.967125
m,432.967125,432.997125
e,432.997125,433.027125
f,433.027125,433.057125
e,433.057125,433.087125
r,433.087125,433.117125
@,433.117125,433.217125
?,434.227125,434.267125
e:,434.267125,434.307125
n,434.307125,434.337125
t,434.337125,434.367125
ai,434.367125,434.447125
z,434.447125,434.647125
ai,434.647125,434.857125
z,434.857125,434.897125
e,434.897125,435.107125
t,435.107125,435.137125
t,435.987125,436.017125
e:,436.017125,436.127125
z,436.127125,436.287125
@,436.287125,436.537125
u:,436.537125,436.577125
t,437.527125,437.647125
e:,437.647125,437.707125
a,437.707125,437.737125
x,437.737125,437.767125
6,437.767125,437.797125
s,437.797125,437.837125
h,437.837125,437.887125
a:,437.887125,437.927125
v,437.927125,437.957125
@,437.957125,437.987125
d,437.987125,438.097125
@,438.097125,438.377125
i,438.607125,438.657125
c,438.657125,438.687125
h,438.687125,438.827125
e,438.827125,439.027125
s,439.027125,439.097125
t,439.097125,439.127125
r,439.127125,439.177125
a:,439.177125,439.237125
t,439.237125,439.267125
i,439.267125,439.417125
n,439.417125,439.637125
m,440.147125,440.177125
o,440.177125,440.287125
n,440.287125,440.497125
m,441.087125,441.117125
e,441.117125,441.147125
n,441.147125,441.177125
i,441.177125,441.517125
o,441.517125,441.557125
t,441.557125,441.747125
6,441.747125,441.827125
t,441.827125,441.927125
e:,441.927125,441.997125
a,441.997125,442.027125
x,442.027125,442.057125
6,442.057125,442.087125
s,442.087125,442.277125
?,442.337125,442.367125
i,442.367125,442.397125
n,442.397125,442.427125
d,442.427125,442.457125
@,442.457125,442.497125
n,442.497125,442.547125
a,442.547125,442.577125
ts,442.577125,442.617125
j,442.617125,442.867125
o:,442.867125,442.907125
n,442.907125,442.957125
b,442.957125,442.997125
@,442.997125,443.027125
k,443.027125,443.197125
au,443.197125,443.247125
z,443.247125,443.367125
@,443.367125,443.397125
o,443.397125,443.427125
f,443.427125,443.467125
t,443.467125,443.507125
ai,443.507125,443.677125
6,443.677125,443.717125
a,443.797125,443.927125
k,443.927125,444.007125
t,444.007125,444.117125
u,444.117125,444.297125
a:,444.297125,444.357125
z,444.947125,445.067125
t,445.067125,445.097125
i,445.097125,445.197125
n,445.197125,445.227125
d,445.227125,445.257125
au,445.257125,445.297125
n,445.297125,445.337125
e:,445.337125,445.637125
n,445.637125,445.747125
h,445.747125,446.007125
a,446.007125,446.037125
n,446.037125,446.117125
t,446.117125,446.147125
s,446.147125,446.197125
o,446.197125,446.447125
n,446.447125,446.647125
k,446.957125,446.987125
r,446.987125,447.017125
i,447.017125,447.077125
t,447.077125,447.207125
i,447.207125,447.317125
k,447.317125,447.387125
i,447.387125,447.437125
n,447.437125,447.577125
t,447.577125,447.607125
e:,447.607125,447.687125
z,447.687125,447.787125
@,447.787125,447.817125
k,447.817125,447.887125
i,447.887125,447.957125
l,447.957125,448.057125
d,448.057125,448.087125
r,448.087125,448.117125
@,448.117125,448.217125
n,448.217125,448.267125
l,449.347125,449.377125
ai,449.377125,449.557125
k,449.557125,449.597125
u:,449.717125,449.977125
?,451.967125,452.017125
e,452.017125,452.117125
k,452.117125,452.147125
s,452.147125,452.227125
g,452.227125,452.297125
i,452.297125,452.337125
r,452.337125,452.367125
l,452.367125,452.407125
f,452.407125,452.577125
r,452.577125,452.607125
j,452.607125,452.687125
e,452.687125,452.717125
n,452.717125,452.797125
o,452.797125,452.897125
f,452.897125,452.927125
m,452.927125,452.957125
ai,452.957125,453.047125
n,453.047125,453.147125
s,454.297125,454.487125
@,454.487125,454.797125
v,454.797125,454.827125
a,454.827125,454.877125
s,454.877125,455.137125
p,455.467125,455.587125
r,455.587125,455.627125
e,455.627125,455.707125
t,455.707125,455.737125
i,455.737125,456.047125
m,456.047125,456.077125
u,456.077125,456.107125
x,456.107125,456.367125
?,457.037125,457.107125
i:,457.107125,457.147125
v,457.147125,457.177125
o:,457.177125,457.237125
u,457.237125,457.267125
l,457.267125,457.297125
d,457.297125,457.327125
n,457.327125,457.457125
p,457.577125,457.687125
u,457.687125,457.717125
t,457.717125,457.747125
h,457.747125,457.777125
e:,457.777125,457.827125
6,457.827125,457.897125
b,457.897125,457.977125
o,457.977125,458.037125
6,458.037125,458.167125
t,458.167125,458.197125
n,458.197125,458.257125
r,458.257125,458.297125
l,458.297125,458.437125
i:,458.437125,458.547125
n,458.547125,458.687125
@,458.687125,458.717125
i,458.717125,458.747125
l,458.747125,458.857125
i:,458.857125,458.947125
t,458.947125,458.977125
e,458.977125,459.017125
r,459.017125,459.047125
a:,459.047125,459.087125
t,459.087125,459.117125
b,459.287125,459.367125
u,459.367125,459.487125
t,459.487125,459.527125
s,459.887125,459.917125
@,459.917125,459.947125
d,459.947125,459.977125
i,459.977125,460.067125
t,460.067125,460.097125
n,460.097125,460.277125
k,460.277125,460.307125
n,460.307125,460.447125
o,460.447125,460.517125
h,460.517125,460.647125
au,460.647125,460.717125
t,460.717125,460.747125
o,460.747125,460.787125
r,460.787125,460.947125
e,460.947125,461.177125
a:,461.177125,461.247125
o,461.247125,461.277125
6,461.277125,461.367125
v,461.367125,461.417125
r,461.417125,461.447125
ai,461.447125,461.697125
t,461.697125,461.727125
@,461.727125,461.762063
